user_id,item_id
76561198067833919,21
76561198067834093,28
76561198067835501,65
76561198067837317,82
76561198067842269,29
76561198067845423,8
76561198067847123,19
76561198067847403,29
76561198067847640,12
76561198067848310,67
76561198067849329,6
76561198067850324,71
76561198067855517,7
76561198067859187,1
76561198067860045,87
76561198067864345,34
76561198067867558,2
76561198067869778,1
76561198067869898,93
76561198067871080,101
76561198067871513,5
76561198067871514,55
76561198067872136,177
76561198067872744,17
76561198067874287,27
76561198067874794,6
76561198067875234,18
76561198067875891,20
76561198067875928,7
76561198067877134,13
76561198067878056,65
76561198067882412,27
76561198067882817,1
76561198067883394,13
76561198067884266,335
76561198067885381,7
76561198067887998,71
76561198067888128,78
76561198067890580,57
76561198067891679,87
76561198067892662,26
76561198067893775,2
76561198067894303,3
76561198067894752,38
76561198067895946,13
76561198067897426,7
76561198067903499,28
76561198067904035,4
76561198067906460,148
76561198067906570,47
76561198067908968,71
76561198067910635,59
76561198067911521,1391
76561198067913619,61
76561198067914627,143
76561198067915702,48
76561198067916016,69
76561198067917450,52
76561198067920272,122
76561198067921293,10
76561198067921912,15
76561198067923747,41
76561198067924149,5
76561198067925687,7
76561198067926857,86
76561198067927375,23
76561198067929501,8
76561198067930047,61
76561198067930865,2
76561198067931646,1
76561198067935607,14
76561198067936203,46
76561198067938749,175
76561198067939458,7
76561198067939720,25
76561198067939860,30
76561198067940713,5
76561198067940914,54
76561198067941267,16
76561198067942372,1
76561198067942498,59
76561198067942700,25
76561198067943259,1
76561198067943684,89
76561198067946826,94
76561198067946966,87
76561198067947102,17
76561198067952699,68
76561198067952783,5
76561198067953136,45
76561198067953398,6
76561198067956177,26
76561198067959972,1
76561198067960427,97
76561198067960936,32
76561198067961594,73
76561198067962380,36
76561198067964267,1
76561198067964274,29
76561198067965171,125
76561198067966060,10
76561198067971426,19
76561198067972716,123
76561198067973943,18
76561198067974357,7
76561198067975877,41
76561198067977275,82
76561198067978429,47
76561198067979105,31
76561198067985410,7
76561198067988181,2
76561198067989394,24
76561198067991553,5
76561198067991759,10
76561198067992671,22
76561198067993108,14
76561198067996086,57
76561198067997800,97
76561198067998518,8
76561198067999372,8
76561198068000604,37
76561198068002501,114
76561198068003441,5
76561198068004070,13
76561198068004298,55
76561198068004374,73
76561198068005508,45
76561198068005709,5
76561198068006106,21
76561198068007734,43
76561198068007886,124
76561198068010284,29
76561198068011505,21
76561198068012624,1
76561198068013690,11
76561198068014060,38
76561198068014524,42
76561198068015391,44
76561198068016538,100
76561198068016766,41
76561198068017328,8
76561198068022518,1
76561198068023834,8
76561198068023959,9
76561198068025492,57
76561198068026291,12
76561198068027600,1
76561198068028334,26
76561198068028956,19
76561198068033469,12
76561198068034157,14
76561198068034748,11
76561198068036541,82
76561198068036732,55
76561198068038586,39
76561198068040902,15
76561198068041927,13
76561198068042410,18
76561198068045175,196
76561198068046127,8
76561198068047210,53
76561198068047345,5
76561198068051926,39
76561198068054592,12
76561198068055433,2
76561198068063059,39
76561198068066922,3
76561198068067405,8
76561198068068898,26
76561198068069208,45
76561198068070754,30
76561198068072303,119
76561198068074501,55
76561198068074897,62
76561198068076807,21
76561198068077057,48
76561198068078544,26
76561198068079333,38
76561198068079799,10
76561198068082545,20
76561198068084323,13
76561198068084548,23
76561198068085975,54
76561198068086235,115
76561198068086260,278
76561198068087546,24
76561198068088542,15
76561198068092609,32
76561198068092813,29
76561198068099335,73
76561198068099381,60
76561198068099487,2
76561198068100397,1
76561198068101386,26
76561198068101439,39
76561198068102433,8
76561198068105663,67
76561198068107878,14
76561198068109588,12
76561198068113267,24
76561198068114873,131
76561198068116178,1
76561198068118109,27
76561198068118209,40
76561198068121796,21
76561198068121865,16
76561198068121871,33
76561198068123695,5
76561198068124129,12
76561198068125093,66
76561198068125961,33
76561198068125971,67
76561198068126013,66
76561198068126317,21
76561198068126490,41
76561198068126642,1
76561198068127005,3
76561198068127250,66
76561198068129758,1
76561198068130699,4
76561198068130802,181
76561198068130866,10
76561198068133166,185
76561198068133488,27
76561198068133714,100
76561198068137015,44
76561198068137608,37
76561198068138788,9
76561198068139334,1
76561198068141157,28
76561198068141385,134
76561198068141706,36
76561198068142091,11
76561198068142981,191
76561198068143538,43
76561198068144203,9
76561198068144894,22
76561198068145136,81
76561198068145714,103
76561198068146802,53
76561198068146833,28
76561198068147919,19
76561198068147928,1
76561198068148027,38
76561198068148152,73
76561198068148799,15
76561198068149601,86
76561198068150094,6
76561198068150233,56
76561198068150429,13
76561198068151838,19
76561198068152549,3
76561198068153515,152
76561198068156317,25
76561198068157614,5
76561198068157838,8
76561198068157989,25
76561198068159383,261
76561198068160202,66
76561198068162561,11
76561198068164387,355
76561198068164834,4
76561198068165829,9
76561198068165999,16
76561198068167039,202
76561198068167772,3
76561198068172587,7
76561198068173525,7
76561198068174077,18
76561198068176444,22
76561198068176506,6
76561198068177281,68
76561198068177705,33
76561198068179417,6
76561198068180184,1
76561198068180282,95
76561198068181829,45
76561198068185303,11
76561198068186372,9
76561198068186452,90
76561198068187703,14
76561198068189169,70
76561198068190141,13
76561198068191258,79
76561198068192738,2
76561198068192830,15
76561198068193782,22
76561198068194476,178
76561198068195224,68
76561198068196846,45
76561198068197203,49
76561198068197314,98
76561198068197820,3
76561198068199080,36
76561198068199539,9
76561198068200102,71
76561198068200302,2
76561198068202171,1
76561198068202652,7
76561198068203013,30
76561198068204503,190
76561198068204563,80
76561198068204576,10
76561198068204878,3
76561198068205149,72
76561198068205361,27
76561198068206410,11
76561198068206588,20
76561198068207014,57
76561198068208414,107
76561198068208903,15
76561198068210776,135
76561198068210781,185
76561198068211189,94
76561198068211196,69
76561198068211292,36
76561198068217106,51
76561198068218570,7
76561198068218769,8
76561198068219186,44
76561198068222034,2
76561198068224653,31
76561198068225066,29
76561198068225657,69
76561198068226047,17
76561198068229722,26
76561198068230352,1
76561198068230874,88
76561198068230950,73
76561198068231454,2
76561198068231883,46
76561198068232371,47
76561198068234646,84
76561198068235445,7
76561198068236546,117
76561198068236783,2
76561198068237685,10
76561198068239282,133
76561198068242211,45
76561198068243231,3
76561198068245853,8
76561198068245973,138
76561198068247105,9
76561198068253109,54
76561198068255898,130
76561198068255922,3
76561198068257050,34
76561198068257561,19
76561198068257590,30
76561198068259338,19
76561198068259362,168
76561198068263699,14
76561198068264797,43
76561198068265276,13
76561198068265347,55
76561198068265818,19
76561198068266435,33
76561198068266988,14
76561198068268682,64
76561198068269072,43
76561198068269590,82
76561198068270286,35
76561198068270506,17
76561198068271823,9
76561198068271964,2
76561198068272175,12
76561198068274154,19
76561198068274170,2
76561198068274264,82
76561198068279151,66
76561198068279672,53
76561198068283461,5
76561198068283671,82
76561198068285501,20
76561198068286042,1
76561198068286105,44
76561198068286130,106
76561198068286422,12
76561198068287113,3
76561198068288229,8
76561198068288422,5
76561198068289279,162
76561198068292811,85
76561198068295162,4
76561198068296966,4
76561198068297308,1
76561198068298463,18
76561198068299157,11
76561198068299176,18
76561198068302573,57
76561198068302605,97
76561198068305101,2
76561198068305940,39
76561198068309886,20
76561198068310563,158
76561198068311909,22
76561198068316499,8
76561198068321623,47
76561198068322600,39
76561198068325461,98
76561198068326573,49
76561198068328043,52
76561198068329154,11
76561198068334482,32
76561198068338847,14
76561198068339167,56
76561198068343507,13
76561198068344183,26
76561198068344796,22
76561198068345486,4
76561198068345592,66
76561198068346012,58
76561198068346107,4
76561198068346688,18
76561198068347804,273
76561198068348836,10
76561198068348910,17
76561198068349085,35
76561198068351441,13
76561198068352040,23
76561198068352272,14
76561198068352667,194
76561198068353378,2
76561198068355391,14
76561198068359715,26
76561198068362484,75
76561198068362994,36
76561198068363182,33
76561198068364475,2
76561198068368863,8
76561198068372943,5
76561198068375933,29
76561198068376842,44
76561198068377798,73
76561198068378615,14
76561198068381757,101
76561198068382451,30
76561198068387908,5
76561198068388326,76
76561198068392470,76
76561198068392967,87
76561198068393930,3
76561198068395585,8
76561198068396566,12
76561198068397481,12
76561198068397506,68
76561198068399530,3
76561198068399793,10
76561198068400632,1
76561198068401587,61
76561198068401927,43
76561198068404749,62
76561198068405743,6
76561198068407730,1
76561198068408128,43
76561198068408232,29
76561198068409234,1
76561198068409852,50
76561198068410553,52
76561198068411606,7
76561198068412011,43
76561198068412154,6
76561198068413881,19
76561198068414954,9
76561198068415474,15
76561198068419113,6
76561198068420037,70
76561198068420640,151
76561198068421471,7
76561198068423082,96
76561198068423481,17
76561198068429331,16
76561198068429529,2
76561198068429707,38
76561198068431277,18
76561198068431839,76
76561198068433084,149
76561198068434328,44
76561198068434597,1
76561198068435558,23
76561198068435933,87
76561198068437049,55
76561198068439013,47
76561198068439794,83
76561198068440313,19
76561198068441529,594
76561198068442610,8
76561198068442781,89
76561198068444409,2
76561198068444646,26
76561198068448662,56
76561198068449774,191
76561198068451208,22
76561198068452728,80
76561198068457393,34
76561198068457422,10
76561198068457562,7
76561198068457990,43
76561198068459426,61
76561198068461368,3
76561198068462002,8
76561198068463066,27
76561198068463342,68
76561198068463750,25
76561198068465194,60
76561198068466535,86
76561198068469404,77
76561198068471474,45
76561198068471608,37
76561198068472094,132
76561198068472183,8
76561198068473386,8
76561198068473754,68
76561198068476575,69
76561198068477406,1
76561198068478204,38
76561198068479124,46
76561198068479373,65
76561198068479844,60
76561198068481390,41
76561198068482595,2
76561198068483116,1
76561198068484142,1
76561198068485743,106
76561198068492230,46
76561198068492466,17
76561198068493443,3
76561198068494110,10
76561198068496423,73
76561198068497715,23
76561198068500036,1
76561198068500978,124
76561198068502194,23
76561198068502527,18
76561198068504305,10
76561198068504715,9
76561198068506034,56
76561198068506683,4
76561198068510413,113
76561198068512033,36
76561198068512179,18
76561198068516658,106
76561198068520412,17
76561198068521607,16
76561198068522104,31
76561198068523806,37
76561198068525489,3
76561198068526086,14
76561198068527286,7
76561198068527920,13
76561198068529848,25
76561198068529924,29
76561198068530633,1
76561198068533313,13
76561198068533909,22
76561198068534161,23
76561198068536859,42
76561198068538206,82
76561198068538521,25
76561198068541786,1
76561198068542413,41
76561198068543807,1
76561198068546969,49
76561198068547407,8
76561198068548152,29
76561198068549385,12
76561198068549495,93
76561198068549781,34
76561198068550186,97
76561198068552229,33
76561198068552457,24
76561198068552580,2
76561198068553966,1
76561198068555014,48
76561198068556799,100
76561198068557717,1
76561198068559899,121
76561198068560668,136
76561198068560827,14
76561198068563516,5
76561198068564533,189
76561198068565388,177
76561198068565589,120
76561198068566063,2
76561198068566292,5
76561198068566302,14
76561198068568385,26
76561198068570173,43
76561198068572500,16
76561198068572619,22
76561198068572991,6
76561198068575278,25
76561198068581171,4
76561198068581244,19
76561198068586198,38
76561198068588447,19
76561198068588596,7
76561198068588713,22
76561198068591085,1
76561198068594802,22
76561198068595233,10
76561198068595949,19
76561198068596019,247
76561198068596253,4
76561198068596694,48
76561198068598712,145
76561198068598811,31
76561198068600094,12
76561198068601242,77
76561198068601332,42
76561198068601535,76
76561198068602273,4
76561198068602678,1
76561198068603207,28
76561198068605782,3
76561198068605965,24
76561198068606122,3
76561198068606322,3
76561198068606379,276
76561198068606478,7
76561198068608586,9
76561198068608729,2
76561198068611129,19
76561198068611196,4
76561198068611843,29
76561198068612194,1
76561198068612763,2
76561198068613039,3
76561198068613434,45
76561198068615222,3
76561198068615698,37
76561198068615754,36
76561198068616574,39
76561198068616590,1
76561198068618273,4
76561198068618361,101
76561198068618866,72
76561198068620780,13
76561198068621601,8
76561198068625055,10
76561198068627363,43
76561198068627832,4
76561198068628238,8
76561198068628381,2
76561198068628668,55
76561198068629653,2
76561198068629778,142
76561198068630147,17
76561198068630479,3
76561198068630968,1
76561198068632857,24
76561198068634189,4
76561198068636314,40
76561198068637129,205
76561198068639827,147
76561198068640745,70
76561198068642670,7
76561198068644104,66
76561198068644182,15
76561198068644976,80
76561198068646711,46
76561198068647197,12
76561198068649041,47
76561198068649964,14
76561198068652577,11
76561198068652660,14
76561198068654613,75
76561198068654996,30
76561198068655831,78
76561198068659316,2
76561198068660354,27
76561198068660679,89
76561198068660878,92
76561198068661014,1
76561198068661904,2
76561198068662236,27
76561198068662872,7
76561198068663640,1
76561198068664336,57
76561198068664897,4
76561198068665116,30
76561198068665267,80
76561198068665540,30
76561198068665826,1
76561198068666596,34
76561198068667319,42
76561198068667696,7
76561198068669697,2
76561198068671990,4
76561198068672506,110
76561198068675426,4
76561198068676686,46
76561198068681242,2
76561198068682025,1
76561198068682871,20
76561198068683731,10
76561198068685888,124
76561198068686766,18
76561198068688231,57
76561198068688960,8
76561198068689243,58
76561198068691023,3
76561198068691029,213
76561198068692376,1
76561198068696167,130
76561198068698005,424
76561198068702328,54
76561198068702621,6
76561198068707356,14
76561198068709974,88
76561198068713743,23
76561198068715272,129
76561198068715398,1
76561198068715658,36
76561198068716175,23
76561198068717523,113
76561198068720032,60
76561198068720340,9
76561198068721113,11
76561198068723399,47
76561198068723469,7
76561198068723507,6
76561198068723540,6
76561198068724177,5
76561198068727361,226
76561198068728188,3
76561198068730228,1
76561198068731257,2
76561198068733081,240
76561198068733542,23
76561198068744583,25
76561198068744840,5
76561198068746094,47
76561198068747650,38
76561198068748380,15
76561198068749705,1
76561198068753732,11
76561198068755389,19
76561198068756102,6
76561198068761622,9
76561198068763878,28
76561198068765906,26
76561198068768474,48
76561198068771130,64
76561198068773222,2
76561198068776833,83
76561198068776867,14
76561198068777262,65
76561198068778527,58
76561198068778829,1
76561198068781107,13
76561198068781381,78
76561198068783456,6
76561198068783959,31
76561198068784738,48
76561198068785086,72
76561198068791725,13
76561198068792113,42
76561198068793557,15
76561198068793777,114
76561198068793975,33
76561198068796421,22
76561198068799371,1
76561198068800467,24
76561198068802069,6
76561198068803041,8
76561198068803107,22
76561198068806780,19
76561198068807355,2
76561198068809454,4
76561198068809841,73
76561198068810458,22
76561198068811202,101
76561198068811770,2
76561198068812185,42
76561198068813992,76
76561198068818834,1
76561198068822691,45
76561198068825283,13
76561198068825441,86
76561198068825527,13
76561198068828577,6
76561198068829039,54
76561198068831727,211
76561198068836720,49
76561198068843268,136
76561198068845766,13
76561198068846245,10
76561198068847822,34
76561198068850154,6
76561198068852037,2
76561198068852080,69
76561198068853111,2
76561198068855162,115
76561198068856000,18
76561198068856062,1
76561198068857221,38
76561198068858437,10
76561198068861489,4
76561198068862278,10
76561198068864216,8
76561198068864279,29
76561198068864433,28
76561198068864646,2
76561198068866981,7
76561198068868721,8
76561198068869473,6
76561198068872609,2
76561198068872737,19
76561198068877094,57
76561198068877778,29
76561198068878439,48
76561198068879483,4
76561198068879608,19
76561198068880225,8
76561198068880846,51
76561198068887314,19
76561198068890475,38
76561198068892076,99
76561198068892536,49
76561198068894443,33
76561198068895703,42
76561198068897493,16
76561198068899807,12
76561198068900778,176
76561198068905217,58
76561198068906760,41
76561198068907068,14
76561198068907374,62
76561198068907406,20
76561198068911141,4
76561198068911620,1
76561198068913152,1
76561198068913722,8
76561198068916178,8
76561198068916192,54
76561198068917386,35
76561198068918004,23
76561198068918212,5
76561198068919503,32
76561198068920670,2
76561198068920910,27
76561198068920925,166
76561198068921615,15
76561198068922268,49
76561198068922396,5
76561198068922744,41
76561198068922804,15
76561198068922872,2
76561198068923331,48
76561198068924747,23
76561198068925594,2
76561198068925902,3
76561198068926063,21
76561198068927547,2
76561198068929666,54
76561198068929748,18
76561198068930041,79
76561198068930941,18
76561198068932603,4
76561198068933870,84
76561198068934902,20
76561198068935240,90
76561198068935411,4
76561198068937229,24
76561198068939262,3
76561198068939671,9
76561198068942117,66
76561198068943631,41
76561198068945735,15
76561198068947146,30
76561198068947831,52
76561198068948623,27
76561198068951810,52
76561198068952127,40
76561198068953573,101
76561198068953672,98
76561198068955661,66
76561198068957650,53
76561198068959135,14
76561198068960493,42
76561198068962903,2
76561198068963068,119
76561198068964564,12
76561198068967296,3
76561198068967983,8
76561198068968487,29
76561198068968878,11
76561198068969079,4
76561198068970520,9
76561198068976095,6
76561198068976644,100
76561198068977010,1
76561198068977094,4
76561198068978197,85
76561198068980147,35
76561198068980263,49
76561198068981362,33
76561198068981727,80
76561198068982966,54
76561198068984013,51
76561198068984689,59
76561198068984950,43
76561198068985258,48
76561198068985504,47
76561198068989977,10
76561198068990827,177
76561198068993707,29
76561198068995205,16
76561198068995383,35
76561198068996116,1
76561198068996686,90
76561198068998483,41
76561198068999744,38
76561198069000908,8
76561198069003381,118
76561198069004485,12
76561198069004689,66
76561198069005048,32
76561198069007262,43
76561198069007585,3
76561198069007957,10
76561198069011477,12
76561198069011555,21
76561198069011809,1
76561198069012515,49
76561198069014241,31
76561198069014271,10
76561198069014327,7
76561198069015242,1
76561198069017806,17
76561198069018738,56
76561198069020501,2
76561198069021271,15
76561198069021389,49
76561198069021829,6
76561198069021834,16
76561198069022183,78
76561198069022932,1
76561198069023404,1
76561198069026253,10
76561198069026655,1
76561198069027111,11
76561198069028254,15
76561198069028479,2
76561198069029147,41
76561198069030549,2
76561198069030653,61
76561198069032355,21
76561198069035966,8
76561198069036644,133
76561198069037365,80
76561198069037541,2
76561198069042690,7
76561198069046130,64
76561198069049572,62
76561198069050565,69
76561198069051881,52
76561198069052461,39
76561198069053337,35
76561198069053806,51
76561198069056363,155
76561198069056901,97
76561198069059685,1
76561198069059947,52
76561198069060654,7
76561198069061731,2
76561198069062368,48
76561198069063209,34
76561198069063506,6
76561198069063597,65
76561198069064022,3
76561198069064695,1
76561198069064962,4
76561198069065309,105
76561198069065620,97
76561198069066120,76
76561198069066487,158
76561198069071697,122
76561198069075088,7
76561198069075422,3
76561198069076906,87
76561198069077711,27
76561198069079582,40
76561198069080290,2
76561198069082931,8
76561198069082998,13
76561198069083075,42
76561198069087503,6
76561198069088118,1
76561198069088212,40
76561198069088616,1
76561198069089973,8
76561198069090191,7
76561198069090382,3
76561198069090454,43
76561198069090614,1
76561198069090668,5
76561198069091678,51
76561198069092672,9
76561198069093971,17
76561198069095558,31
76561198069096021,69
76561198069097517,38
76561198069099637,36
76561198069100402,17
76561198069100701,84
76561198069101355,2
76561198069103416,22
76561198069104768,22
76561198069105347,114
76561198069106917,14
76561198069107153,14
76561198069110559,12
76561198069112012,16
76561198069112718,9
76561198069113800,56
76561198069116261,39
76561198069118505,148
76561198069119009,93
76561198069120319,49
76561198069120356,30
76561198069121246,21
76561198069122227,41
76561198069122441,172
76561198069122604,7
76561198069124080,7
76561198069126276,3
76561198069126909,4
76561198069129828,73
76561198069131119,46
76561198069132107,57
76561198069132301,25
76561198069132853,71
76561198069133635,16
76561198069133821,1
76561198069136777,22
76561198069138620,10
76561198069139035,39
76561198069139730,1
76561198069141744,42
76561198069143001,62
76561198069144126,19
76561198069147452,5
76561198069149771,22
76561198069152002,11
76561198069154712,5
76561198069155932,5
76561198069157902,1
76561198069159558,83
76561198069159579,25
76561198069160320,103
76561198069161564,80
76561198069162314,45
76561198069162472,23
76561198069163682,17
76561198069164241,3
76561198069165711,20
76561198069169878,16
76561198069170979,50
76561198069172038,11
76561198069172206,38
76561198069172681,105
76561198069172827,1
76561198069174279,2
76561198069177514,29
76561198069177888,124
76561198069178362,35
76561198069178587,4
76561198069179256,1
76561198069183109,61
76561198069183396,9
76561198069186570,4
76561198069186696,10
76561198069186785,21
76561198069187735,8
76561198069187824,94
76561198069187826,1
76561198069189057,5
76561198069189640,68
76561198069192591,44
76561198069195018,1
76561198069195044,23
76561198069195551,30
76561198069195567,1
76561198069205789,1
76561198069207168,50
76561198069207594,58
76561198069207633,30
76561198069209270,48
76561198069210185,15
76561198069210836,30
76561198069210999,8
76561198069213966,23
76561198069214352,94
76561198069214448,221
76561198069216092,4
76561198069216709,5
76561198069217705,1
76561198069220114,1
76561198069220396,79
76561198069222881,1
76561198069224386,51
76561198069228246,1
76561198069228594,92
76561198069231817,14
76561198069233575,35
76561198069234229,1
76561198069234556,11
76561198069237515,105
76561198069238652,1
76561198069240071,12
76561198069241312,41
76561198069241406,70
76561198069241765,36
76561198069243170,15
76561198069243620,29
76561198069244100,7
76561198069244816,1
76561198069246126,15
76561198069246821,18
76561198069247104,9
76561198069247216,20
76561198069249316,16
76561198069249549,30
76561198069250086,63
76561198069250582,12
76561198069253462,1
76561198069254478,27
76561198069256786,13
76561198069260542,1
76561198069261723,1
76561198069263745,43
76561198069263750,2
76561198069266487,66
76561198069271631,337
76561198069272038,105
76561198069273508,128
76561198069274686,5
76561198069278752,87
76561198069279256,55
76561198069280339,77
76561198069280440,15
76561198069281348,15
76561198069284186,52
76561198069291290,1
76561198069291858,110
76561198069292338,1
76561198069294272,29
76561198069295118,15
76561198069295430,77
76561198069297632,63
76561198069299144,47
76561198069299984,77
76561198069307028,119
76561198069308140,3
76561198069310020,33
76561198069310329,5
76561198069311494,3
76561198069317924,73
76561198069324966,85
76561198069330724,14
76561198069330754,38
76561198069330970,3
76561198069331337,29
76561198069331677,8
76561198069334143,14
76561198069334653,31
76561198069343235,55
76561198069343523,11
76561198069345005,22
76561198069345625,87
76561198069347999,22
76561198069348231,60
76561198069349373,39
76561198069349427,7
76561198069350369,44
76561198069350865,1
76561198069352162,20
76561198069352409,9
76561198069354991,3
76561198069355421,16
76561198069357643,1
76561198069362299,11
76561198069366851,66
76561198069368699,5
76561198069380670,38
76561198069386778,19
76561198069386796,21
76561198069389098,115
76561198069389279,28
76561198069391222,16
76561198069394050,10
76561198069394218,3
76561198069396183,41
76561198069398071,38
76561198069398872,8
76561198069398972,81
76561198069399322,22
76561198069399406,2
76561198069399454,43
76561198069399556,48
76561198069399868,1
76561198069400306,116
76561198069400418,87
76561198069400532,43
76561198069401187,4
76561198069401376,11
76561198069402268,78
76561198069403744,27
76561198069404035,102
76561198069405564,5
76561198069406035,5
76561198069406076,20
76561198069406706,3
76561198069408519,19
76561198069409336,5
76561198069409932,7
76561198069410187,238
76561198069410951,3
76561198069411847,65
76561198069411939,46
76561198069412017,61
76561198069412317,17
76561198069413109,53
76561198069413913,1
76561198069414042,6
76561198069414992,6
76561198069414997,2
76561198069416147,96
76561198069417899,1
76561198069419555,43
76561198069422455,10
76561198069422543,1
76561198069429923,24
76561198069430137,102
76561198069433643,1
76561198069434061,9
76561198069436379,11
76561198069447979,5
76561198069450736,21
76561198069451495,2
76561198069451729,15
76561198069456026,61
76561198069458769,9
76561198069460570,13
76561198069462173,10
76561198069465728,111
76561198069466020,1
76561198069466949,36
76561198069466987,5
76561198069467646,1
76561198069468988,26
76561198069470026,50
76561198069470642,111
76561198069471061,9
76561198069471150,5
76561198069472808,245
76561198069472972,3
76561198069473242,18
76561198069474109,4
76561198069475151,13
76561198069475649,95
76561198069475678,28
76561198069476398,36
76561198069476443,12
76561198069477746,153
76561198069478009,30
76561198069478280,11
76561198069478667,64
76561198069478847,4
76561198069478872,71
76561198069479321,48
76561198069479694,25
76561198069480379,8
76561198069480581,31
76561198069480948,4
76561198069481356,2
76561198069481873,3
76561198069484929,37
76561198069485775,64
76561198069485960,9
76561198069486326,16
76561198069487879,106
76561198069488221,57
76561198069488460,3
76561198069488645,8
76561198069490393,4
76561198069490905,110
76561198069491539,93
76561198069491937,25
76561198069492897,300
76561198069493115,21
76561198069493443,25
76561198069495135,17
76561198069497305,40
76561198069497557,100
76561198069497679,11
76561198069499893,44
76561198069503623,5
76561198069511260,39
76561198069511271,1
76561198069511503,25
76561198069513927,56
76561198069519489,54
76561198069524640,8
76561198069525691,1
76561198069528513,3
76561198069530577,19
76561198069530670,63
76561198069530720,6
76561198069531795,2
76561198069534556,11
76561198069535013,4
76561198069535219,355
76561198069535451,8
76561198069536462,11
76561198069536565,223
76561198069536961,88
76561198069537041,22
76561198069537911,40
76561198069538135,67
76561198069538518,23
76561198069540375,50
76561198069540724,28
76561198069541258,24
76561198069541487,3
76561198069541689,32
76561198069542088,6
76561198069542203,4
76561198069543013,22
76561198069543256,1
76561198069543579,18
76561198069543705,9
76561198069543922,11
76561198069544099,114
76561198069544693,1
76561198069545441,51
76561198069545595,26
76561198069545708,29
76561198069546341,4
76561198069546973,20
76561198069547525,2
76561198069547848,119
76561198069548029,83
76561198069548916,4
76561198069550465,18
76561198069550616,8
76561198069550718,3
76561198069551261,1
76561198069551263,5
76561198069551296,102
76561198069552266,187
76561198069555139,143
76561198069555349,64
76561198069556129,2
76561198069556297,1
76561198069558919,6
76561198069559073,23
76561198069560699,76
76561198069561067,154
76561198069561794,18
76561198069561883,1
76561198069564123,28
76561198069566821,4
76561198069567009,28
76561198069568011,36
76561198069568536,9
76561198069574961,29
76561198069578096,19
76561198069580458,74
76561198069583386,46
76561198069583492,21
76561198069589006,1
76561198069590255,41
76561198069590294,26
76561198069590590,58
76561198069591712,15
76561198069591770,12
76561198069592972,19
76561198069593452,34
76561198069594647,33
76561198069595502,3
76561198069596114,11
76561198069596262,13
76561198069597252,4
76561198069598294,42
76561198069599062,3
76561198069599200,38
76561198069599272,32
76561198069600169,3
76561198069601234,1
76561198069601308,133
76561198069601638,55
76561198069602743,13
76561198069603533,12
76561198069603544,30
76561198069603865,29
76561198069604128,4
76561198069605495,8
76561198069606418,74
76561198069606529,2
76561198069606687,43
76561198069607020,43
76561198069609203,7
76561198069609576,4
76561198069610252,3
76561198069613864,1
76561198069613919,1
76561198069614009,45
76561198069614103,51
76561198069614338,124
76561198069614355,6
76561198069614399,1
76561198069615116,29
76561198069615457,28
76561198069616106,2
76561198069616181,89
76561198069616193,102
76561198069616842,64
76561198069617323,5
76561198069617542,55
76561198069617739,141
76561198069618123,2
76561198069618369,28
76561198069618446,192
76561198069618584,110
76561198069618900,6
76561198069619801,16
76561198069620329,43
76561198069620444,43
76561198069621053,1
76561198069621483,5
76561198069621555,29
76561198069622431,7
76561198069622661,30
76561198069623107,30
76561198069623753,68
76561198069623759,3
76561198069624911,11
76561198069625198,16
76561198069625360,54
76561198069625441,1
76561198069625553,34
76561198069626515,14
76561198069626987,9
76561198069627162,9
76561198069628153,100
76561198069629590,16
76561198069630767,1
76561198069631393,80
76561198069633247,8
76561198069634071,16
76561198069634527,49
76561198069636321,39
76561198069636948,13
76561198069638681,93
76561198069638883,1
76561198069640077,18
76561198069640318,7
76561198069640488,2
76561198069642414,2
76561198069644041,59
76561198069644815,259
76561198069645811,22
76561198069647457,57
76561198069649770,7
76561198069649976,42
76561198069652350,6
76561198069656553,5
76561198069657306,22
76561198069659994,19
76561198069661602,1
76561198069663383,24
76561198069666936,95
76561198069667524,80
76561198069667672,22
76561198069667926,7
76561198069668002,143
76561198069668522,94
76561198069668850,28
76561198069669916,3
76561198069670044,3
76561198069670860,8
76561198069671417,105
76561198069671744,11
76561198069672900,16
76561198069673484,84
76561198069673952,17
76561198069674528,7
76561198069674760,10
76561198069674997,22
76561198069675156,12
76561198069677320,18
76561198069677446,3
76561198069678158,4
76561198069678656,49
76561198069678796,142
76561198069679264,55
76561198069680374,32
76561198069681136,172
76561198069682192,2
76561198069682498,9
76561198069683203,1
76561198069683479,1
76561198069683661,61
76561198069683837,35
76561198069684092,2
76561198069686889,176
76561198069687116,35
76561198069687323,21
76561198069687708,77
76561198069688257,30
76561198069688312,65
76561198069688395,16
76561198069688746,31
76561198069689593,1
76561198069690361,1
76561198069690973,19
76561198069691721,8
76561198069691889,2
76561198069694509,41
76561198069694647,2
76561198069695042,245
76561198069695772,2
76561198069696158,7
76561198069698647,82
76561198069699666,26
76561198069701277,1
76561198069708131,18
76561198069711169,8
76561198069712829,7
76561198069713121,115
76561198069719171,2
76561198069724396,15
76561198069725925,1
76561198069726647,22
76561198069726986,25
76561198069727545,9
76561198069736524,2
76561198069737496,33
76561198069740474,12
76561198069741256,7
76561198069744999,3
76561198069745802,1
76561198069746097,198
76561198069747448,16
76561198069748387,37
76561198069749410,6
76561198069749806,7
76561198069749859,41
76561198069750142,41
76561198069751282,1
76561198069751836,17
